,year,snow,prcp_cm,max_celsius,min_celsius,lat,long,index,stn,mo,da,sndp_cm
1141,2021.0,2047962.884,326.9742,31.88888888888889,-21.61111111111111,46.14717422500764,-60.691847733834415,,,,,
1142,2022.0,1839287.406,546.9636,34.22222222222222,-25.22222222222222,46.14717422500764,-60.691847733834415,,,,,
1143,2023.0,1916327.1300000001,427.7106,30.88888888888889,-24.5,46.14717422500764,-60.691847733834415,,,,,
1144,2024.0,769567.93,322.91020000000003,24.77777777777777,-21.72222222222222,46.14717422500764,-60.691847733834415,,,,,
1145,1991.0,302229.77400000003,5333.4666,35.0,-11.0,50.66459339741318,-110.90917219838504,,,,,
1146,1992.0,614618.532,9905.0094,35.0,-26.0,50.66459339741318,-110.90917219838504,,,,,
1147,1993.0,292070.79000000004,2539.746,5537.722222222223,-33.0,50.66459339741318,-110.90917219838504,,,,,
1148,1994.0,591760.818,7619.238,35.0,-35.0,50.66459339741318,-110.90917219838504,,,,,
1149,1995.0,596840.31,5079.492,30.0,-25.0,50.66459339741318,-110.90917219838504,,,,,
1150,1996.0,751764.816,6858.660400000001,5537.722222222223,-40.27777777777778,50.66459339741318,-110.90917219838504,,,,,
1151,1997.0,203179.68,12.471400000000001,31.22222222222222,-0.3888888888888885,50.66459339741318,-110.90917219838504,,,,,
1152,1998.0,266673.33,2.8702,32.888888888888886,-17.88888888888889,50.66459339741318,-110.90917219838504,,,,,
1153,1999.0,446995.29600000003,2.794,32.0,-37.11111111111112,50.66459339741318,-110.90917219838504,,,,,
1154,2000.0,667953.198,4.4704,29.22222222222222,-39.0,50.66459339741318,-110.90917219838504,,,,,
1155,2001.0,256514.34600000002,5.9436,30.38888888888889,-21.72222222222222,50.66459339741318,-110.90917219838504,,,,,
1156,2002.0,540965.898,2.9718,29.38888888888889,-25.27777777777778,50.66459339741318,-110.90917219838504,,,,,
1157,2003.0,259087.11200000002,1.7018,23.22222222222222,-37.22222222222222,50.66459339741318,-110.90917219838504,,,,,
1158,2004.0,226037.394,3555.6444,5537.722222222223,-2.000000000000001,50.66459339741318,-110.90917219838504,,,,,
1159,2005.0,619698.024,11936.8062,32.0,-39.0,50.66459339741318,-110.90917219838504,,,,,
1160,2006.0,612078.7860000001,10920.9078,5537.722222222223,-31.0,50.66459339741318,-110.90917219838504,,,,,
1161,2007.0,604459.5480000001,14730.5268,5537.722222222223,-30.0,50.66459339741318,-110.90917219838504,,,,,
1162,2008.0,612078.7860000001,10666.9332,37.0,-35.0,50.66459339741318,-110.90917219838504,,,,,
1163,2009.0,1153044.6840000001,8147.6342,5537.722222222223,-37.0,50.66459339741318,-110.90917219838504,,,,,
1164,2010.0,1363843.602,10964.0116,5537.722222222223,-32.888888888888886,50.66459339741318,-110.90917219838504,,,,,
1165,2011.0,1328287.158,11712.575,35.0,-34.27777777777778,50.66459339741318,-110.90917219838504,,,,,
1166,2012.0,1366383.348,7388.0472,35.0,-35.0,50.66459339741318,-110.90917219838504,,,,,
1167,2013.0,1300349.952,11215.0906,5537.722222222223,-29.0,50.66459339741318,-110.90917219838504,,,,,
1168,2014.0,1318128.174,11215.0144,35.0,-34.22222222222222,50.66459339741318,-110.90917219838504,,,,,
1169,2015.0,1084471.5420000001,2558.4912,36.22222222222222,-30.72222222222222,50.66459339741318,-110.90917219838504,,,,,
1170,2016.0,921927.7980000001,45.1612,32.0,-26.38888888888889,50.66459339741318,-110.90917219838504,,,,,
1171,2017.0,919388.052,19.8374,36.11111111111112,-35.0,50.66459339741318,-110.90917219838504,,,,,
1172,2018.0,911768.814,31.1404,38.27777777777778,-35.27777777777778,50.66459339741318,-110.90917219838504,,,,,
